Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,21/02/2018 02:26:11,3360,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,595.2380952,3360.0,0.0,3360,3360,3360,3360.0,0.0,3360,3360,0,0.0,0.0,0,0,0,0,0,0,40,0,595.2380952,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
55840,6,21/02/2018 02:26:21,13146,5,2,935,325,935,0,187.0,418.1447118,325,0,162.5,229.8097039,95846.64537,532.4813632,2191.0,5069.232802,12535,4,13146,3286.5,6352.414161,12813,4,12535,12535.0,0.0,12535,12535,0,0,0,0,124,40,380.3438308,152.1375323,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,0,180.0,187.0,162.5,0,0,0,0,0,0,5,935,2,325,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:14:08,17362,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,72572.2843,403.1793572,2893.666667,6559.979624,16272,5,16623,8311.5,11257.84706,16272,351,17357,5785.666667,9393.549347,16625,19,0,0,0,0,72,92,172.7911531,230.3882041,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180.0,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:14:18,12248,3,4,314,935,314,0,104.6666667,181.2879845,935,0,233.75,467.5,101975.8328,571.5218811,2041.333333,4416.312066,11027,4,11292,5646.0,7609.883179,11027,265,12241,4080.333333,6259.157877,11289,25,0,0,0,0,72,92,244.9379491,326.5839321,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,1,178.4285714,104.6666667,233.75,0,0,0,0,0,0,3,314,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:15:06,12344,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,162.022035,12344.0,0.0,12344,12344,12344,12344.0,0.0,12344,12344,0,0.0,0.0,0,0,0,0,0,0,40,0,162.022035,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
52906,6,21/02/2018 02:25:08,14330,5,2,935,288,935,0,187.0,418.1447118,288,0,144.0,203.646753,85345.42917,488.4856943,2388.333333,5472.529823,13554,5,14330,3582.5,6898.161422,13927,5,13554,13554.0,0.0,13554,13554,0,0,0,0,124,40,348.9183531,139.5673412,0,935,152.875,331.7061684,110028.9821,0,0,1,1,0,0,0,1,0,174.7142857,187.0,144.0,0,0,0,0,0,0,5,935,2,288,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
59518,6,21/02/2018 02:21:51,1382,5,2,935,341,935,0,187.0,418.1447118,341,0,170.5,241.1234124,923299.5658,5065.12301,230.3333333,325.5927927,848,5,1382,345.5,542.4183502,1147,5,848,848.0,0.0,848,848,0,0,0,0,124,40,3617.945007,1447.178003,0,935,159.5,335.3002918,112426.2857,0,0,1,1,0,0,0,1,0,182.2857143,187.0,170.5,0,0,0,0,0,0,5,935,2,341,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:16:12,1400,3,4,339,935,339,0,113.0,195.7217413,935,0,233.75,467.5,910000.0,5000.0,233.3333333,311.5950363,807,7,1149,574.5,328.8046533,807,342,1393,464.3333333,601.7560414,1150,24,0,0,0,0,72,92,2142.857143,2857.142857,0,935,159.25,335.1463433,112323.0714,0,0,1,1,0,0,0,1,1,182.0,113.0,233.75,0,0,0,0,0,0,3,339,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
50649,6,21/02/2018 02:32:03,16947,5,2,935,326,935,0,187.0,418.1447118,326,0,163.0,230.5168107,74408.44987,413.0524577,2824.5,6560.501101,16212,3,16947,4236.75,8236.101034,16589,3,16212,16212.0,0.0,16212,16212,0,0,0,0,124,40,295.0374698,118.0149879,0,935,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,0,180.1428571,187.0,163.0,0,0,0,0,0,0,5,935,2,326,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:24:40,27343,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,73.1448634,27343.0,0.0,27343,27343,27343,27343.0,0.0,27343,27343,0,0.0,0.0,0,0,0,0,0,0,40,0,73.1448634,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:12:05,29217,3,4,342,935,342,0,114.0,197.4537921,935,0,233.75,467.5,43707.43061,239.5865421,4869.5,7404.527284,15637,3,13556,6778.0,8944.900782,13103,453,29214,9738.0,8480.049705,15637,20,0,0,0,0,72,92,102.6799466,136.9065955,0,935,159.625,335.3777987,112478.2679,0,0,1,1,0,0,0,1,1,182.4285714,114.0,233.75,0,0,0,0,0,0,3,342,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:21:34,23588,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,84.7888757,23588.0,0.0,23588,23588,23588,23588.0,0.0,23588,23588,0,0.0,0.0,0,0,0,0,0,0,40,0,84.7888757,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:17:15,9662,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,206.9964811,9662.0,0.0,9662,9662,9662,9662.0,0.0,9662,9662,0,0.0,0.0,0,0,0,0,0,0,40,0,206.9964811,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
60823,6,21/02/2018 02:20:39,1221,5,2,935,315,935,0,187.0,418.1447118,315,0,157.5,222.7386361,1023751.024,5733.005733,203.5,280.9980427,736,6,1221,305.25,462.9523914,987,6,736,736.0,0.0,736,736,0,0,0,0,124,40,4095.004095,1638.001638,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187.0,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:24:27,5312,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,376.5060241,5312.0,0.0,5312,5312,5312,5312.0,0.0,5312,5312,0,0.0,0.0,0,0,0,0,0,0,40,0,376.5060241,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
51059,6,21/02/2018 02:25:09,1333,5,2,935,309,935,0,187.0,418.1447118,309,0,154.5,218.4959954,933233.3083,5251.312828,222.1666667,286.3175975,729,4,1333,333.25,517.4980676,1097,4,729,729.0,0.0,729,729,0,0,0,0,124,40,3750.937734,1500.375094,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,0,1,0,177.7142857,187.0,154.5,0,0,0,0,0,0,5,935,2,309,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:12:06,12641,3,4,272,935,272,0,90.66666667,157.0392732,935,0,233.75,467.5,95482.9523,553.7536587,2106.833333,4880.077844,12065,4,12331,6165.5,8343.152911,12065,266,12637,4212.333333,7036.368121,12336,28,0,0,0,0,72,92,237.3229966,316.4306621,0,935,150.875,330.8221091,109443.2679,0,0,1,1,0,0,0,1,1,172.4285714,90.66666667,233.75,0,0,0,0,0,0,3,272,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:23:41,3806,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,525.4860746,3806.0,0.0,3806,3806,3806,3806.0,0.0,3806,3806,0,0.0,0.0,0,0,0,0,0,0,40,0,525.4860746,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:14:38,24069,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83.09443683,24069.0,0.0,24069,24069,24069,24069.0,0.0,24069,24069,0,0.0,0.0,0,0,0,0,0,0,40,0,83.09443683,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
50437,6,21/02/2018 02:31:06,1495,5,2,935,267,935,0,187.0,418.1447118,267,0,133.5,188.7975106,804013.3779,4682.274247,249.1666667,282.9426915,663,3,1495,373.75,453.0359625,962,3,663,663.0,0.0,663,663,0,0,0,0,124,40,3344.481605,1337.792642,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,0,171.7142857,187.0,133.5,0,0,0,0,0,0,5,935,2,267,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
54031,6,21/02/2018 02:31:33,50845,5,2,935,287,935,0,187.0,418.1447118,287,0,143.5,202.9396462,24033.8283,137.6733209,8474.166667,20376.0985,50065,4,50845,12711.25,25096.03089,50354,7,50065,50065.0,0.0,50065,50065,0,0,0,0,124,40,98.33808634,39.33523454,0,935,152.75,331.6481569,109990.5,0,0,1,1,0,0,0,1,0,174.5714286,187.0,143.5,0,0,0,0,0,0,5,935,2,287,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:15:26,11884,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,168.2935039,11884.0,0.0,11884,11884,11884,11884.0,0.0,11884,11884,0,0.0,0.0,0,0,0,0,0,0,40,0,168.2935039,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
55373,6,21/02/2018 02:18:17,1236,5,2,935,261,935,0,187.0,418.1447118,261,0,130.5,184.5548699,967637.5405,5663.430421,206.0,253.8928908,644,5,1236,309.0,465.6901688,994,5,644,644.0,0.0,644,644,0,0,0,0,124,40,4045.307443,1618.122977,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,0,170.8571429,187.0,130.5,0,0,0,0,0,0,5,935,2,261,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:15:17,16484,3,4,316,935,316,0,105.3333333,182.4426851,935,0,233.75,467.5,75891.77384,424.6542101,2747.333333,6309.813774,15619,3,15877,7938.5,10861.86727,15619,258,16480,5493.333333,8995.980565,15876,23,0,0,0,0,72,92,181.9946615,242.6595487,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,1,178.7142857,105.3333333,233.75,0,0,0,0,0,0,3,316,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:17:20,15235,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,131.2766656,15235.0,0.0,15235,15235,15235,15235.0,0.0,15235,15235,0,0.0,0.0,0,0,0,0,0,0,40,0,131.2766656,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:17:29,1249,3,4,326,935,326,0,108.6666667,188.2161878,935,0,233.75,467.5,1009607.686,5604.483587,208.1666667,245.2936336,621,5,943,471.5,211.4249276,621,322,1244,414.6666667,477.2696652,947,25,0,0,0,0,72,92,2401.921537,3202.56205,0,935,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,1,180.1428571,108.6666667,233.75,0,0,0,0,0,0,3,326,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
57783,6,21/02/2018 02:19:23,9281,5,2,935,272,935,0,187.0,418.1447118,272,0,136.0,192.3330445,130050.6411,754.2290701,1546.833333,3408.378114,8494,5,9281,2320.25,4339.088028,8822,5,8494,8494.0,0.0,8494,8494,0,0,0,0,124,40,538.7350501,215.49402,0,935,150.875,330.8221091,109443.2679,0,0,1,1,0,0,0,1,0,172.4285714,187.0,136.0,0,0,0,0,0,0,5,935,2,272,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:17:57,4409,3,4,311,935,311,0,103.6666667,179.5559337,935,0,233.75,467.5,282603.765,1587.661601,734.8333333,1539.094073,3868,6,4145,2072.5,2539.220451,3868,277,4403,1467.666667,2322.115487,4147,38,0,0,0,0,72,92,680.4264005,907.2352007,0,935,155.75,333.1412184,110983.0714,0,0,1,1,0,0,0,1,1,178.0,103.6666667,233.75,0,0,0,0,0,0,3,311,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
53369,6,21/02/2018 02:24:12,1296,5,2,935,272,935,0,187.0,418.1447118,272,0,136.0,192.3330445,931327.1605,5401.234568,216.0,257.879817,642,7,1296,324.0,483.7402884,1034,7,642,642.0,0.0,642,642,0,0,0,0,124,40,3858.024691,1543.209877,0,935,150.875,330.8221091,109443.2679,0,0,1,1,0,0,0,1,0,172.4285714,187.0,136.0,0,0,0,0,0,0,5,935,2,272,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:23:17,3127,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,639.590662,3127.0,0.0,3127,3127,3127,3127.0,0.0,3127,3127,0,0.0,0.0,0,0,0,0,0,0,40,0,639.590662,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
59087,6,21/02/2018 02:20:53,1270,5,2,935,316,935,0,187.0,418.1447118,316,0,158.0,223.4457429,985039.3701,5511.811024,211.6666667,262.5762112,675,7,1270,317.5,474.6300314,1014,7,675,675.0,0.0,675,675,0,0,0,0,124,40,3937.007874,1574.80315,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187.0,158.0,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:16:21,15217,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,131.4319511,15217.0,0.0,15217,15217,15217,15217.0,0.0,15217,15217,0,0.0,0.0,0,0,0,0,0,0,40,0,131.4319511,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
55888,6,21/02/2018 02:19:35,7864,5,2,935,316,935,0,187.0,418.1447118,316,0,158.0,223.4457429,159079.3489,890.1322482,1310.666667,2765.007318,6939,4,7864,1966.0,3591.49848,7344,6,6939,6939.0,0.0,6939,6939,0,0,0,0,124,40,635.8087487,254.3234995,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187.0,158.0,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:17:59,1366,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1464.128843,1366.0,0.0,1366,1366,1366,1366.0,0.0,1366,1366,0,0.0,0.0,0,0,0,0,0,0,40,0,1464.128843,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
62346,6,21/02/2018 02:22:18,14727,5,2,935,336,935,0,187.0,418.1447118,336,0,168.0,237.5878785,86304.06736,475.3174442,2454.5,5696.112595,14078,6,14727,3681.75,7159.844709,14420,6,14078,14078.0,0.0,14078,14078,0,0,0,0,124,40,339.5124601,135.804984,0,935,158.875,334.918087,112170.125,0,0,1,1,0,0,0,1,0,181.5714286,187.0,168.0,0,0,0,0,0,0,5,935,2,336,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:14:57,29368,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68.10133479,29368.0,0.0,29368,29368,29368,29368.0,0.0,29368,29368,0,0.0,0.0,0,0,0,0,0,0,40,0,68.10133479,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:30:36,2035,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,982.8009828,2035.0,0.0,2035,2035,2035,2035.0,0.0,2035,2035,0,0.0,0.0,0,0,0,0,0,0,40,0,982.8009828,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:19:21,14270,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,140.1541696,14270.0,0.0,14270,14270,14270,14270.0,0.0,14270,14270,0,0.0,0.0,0,0,0,0,0,0,40,0,140.1541696,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
53834,6,21/02/2018 02:32:42,19554,5,2,935,268,935,0,187.0,418.1447118,268,0,134.0,189.5046174,61521.93925,357.9830214,3259.0,7594.322906,18756,3,19554,4888.5,9442.828584,19049,3,18756,18756.0,0.0,18756,18756,0,0,0,0,124,40,255.7021581,102.2808633,0,935,150.375,330.6158485,109306.8393,0,0,1,1,0,0,0,1,0,171.8571429,187.0,134.0,0,0,0,0,0,0,5,935,2,268,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
57684,6,21/02/2018 02:26:00,1029,5,2,935,267,935,0,187.0,418.1447118,267,0,133.5,188.7975106,1168124.393,6802.721088,171.5,184.3960412,403,7,1029,257.25,363.5339278,786,7,375,375.0,0.0,375,375,0,0,0,0,124,40,4859.086492,1943.634597,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,0,171.7142857,187.0,133.5,0,0,0,0,0,0,5,935,2,267,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:12:05,15187,3,4,326,935,326,0,108.6666667,188.2161878,935,0,233.75,467.5,83031.54013,460.9205241,2531.166667,5394.511856,13486,4,13740,6870.0,9356.436929,13486,254,15180,5060.0,7546.711801,13737,25,0,0,0,0,72,92,197.5373675,263.3831566,0,935,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,1,180.1428571,108.6666667,233.75,0,0,0,0,0,0,3,326,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
53605,6,21/02/2018 02:31:21,33358,5,2,935,315,935,0,187.0,418.1447118,315,0,157.5,222.7386361,37472.27052,209.8447149,5559.666667,13229.309,32561,4,33358,8339.5,16339.16992,32846,7,32561,32561.0,0.0,32561,32561,0,0,0,0,124,40,149.8890821,59.95563283,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187.0,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:33:20,12059,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,165.8512314,12059.0,0.0,12059,12059,12059,12059.0,0.0,12059,12059,0,0.0,0.0,0,0,0,0,0,0,40,0,165.8512314,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:12:25,4559,3,4,339,935,339,0,113.0,195.7217413,935,0,233.75,467.5,279447.2472,1535.424435,759.8333333,1291.977464,3294,2,3594,1797.0,2117.077703,3294,300,4553,1517.666667,1850.85935,3590,29,0,0,0,0,72,92,658.0390436,877.3853915,0,935,159.25,335.1463433,112323.0714,0,0,1,1,0,0,0,1,1,182.0,113.0,233.75,0,0,0,0,0,0,3,339,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
59706,6,21/02/2018 02:28:46,1201,5,2,935,316,935,0,187.0,418.1447118,316,0,158.0,223.4457429,1041631.973,5828.47627,200.1666667,268.6078306,703,6,1201,300.25,449.2188591,960,6,703,703.0,0.0,703,703,0,0,0,0,124,40,4163.197336,1665.278934,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187.0,158.0,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:29:41,16489,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,121.2929832,16489.0,0.0,16489,16489,16489,16489.0,0.0,16489,16489,0,0.0,0.0,0,0,0,0,0,0,40,0,121.2929832,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
62499,6,21/02/2018 02:29:12,1165,5,2,935,315,935,0,187.0,418.1447118,315,0,157.5,222.7386361,1072961.373,6008.583691,194.1666667,233.4287186,577,6,1165,291.25,443.3864943,945,6,577,577.0,0.0,577,577,0,0,0,0,124,40,4291.845494,1716.738197,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187.0,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:17:29,1196,3,4,326,935,326,0,108.6666667,188.2161878,935,0,233.75,467.5,1054347.826,5852.842809,199.3333333,240.0930375,592,5,963,481.5,156.2705986,592,371,1191,397.0,499.3065191,964,23,0,0,0,0,72,92,2508.361204,3344.481605,0,935,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,1,180.1428571,108.6666667,233.75,0,0,0,0,0,0,3,326,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
65070,6,21/02/2018 02:29:05,1376,5,2,935,273,935,0,187.0,418.1447118,273,0,136.5,193.0401513,877906.9767,5087.209302,229.3333333,262.9795936,630,8,1376,344.0,421.7732408,901,8,630,630.0,0.0,630,630,0,0,0,0,124,40,3633.72093,1453.488372,0,935,151.0,330.8745986,109478.0,0,0,1,1,0,0,0,1,0,172.5714286,187.0,136.5,0,0,0,0,0,0,5,935,2,273,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:21:25,2021,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,989.6091044,2021.0,0.0,2021,2021,2021,2021.0,0.0,2021,2021,0,0.0,0.0,0,0,0,0,0,0,40,0,989.6091044,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:20:17,4623,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,432.6195111,4623.0,0.0,4623,4623,4623,4623.0,0.0,4623,4623,0,0.0,0.0,0,0,0,0,0,0,40,0,432.6195111,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:31:32,1843,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1085.187195,1843.0,0.0,1843,1843,1843,1843.0,0.0,1843,1843,0,0.0,0.0,0,0,0,0,0,0,40,0,1085.187195,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
